logFC	AveExpr	t	P.Value	adj.P.Val	B
54756	2.28708152530992	8.09888952205834	8.37753185693165	3.36308876534418e-09	2.40693026490428e-07	11.1168307919634
399664	-3.4555076350742	10.8355147175165	-8.37335666076995	3.39787148249432e-09	2.42169132116939e-07	11.1066714130354
92154	-2.58971255028438	7.9134705090676	-8.37026371111473	3.42387499929275e-09	2.43009883248558e-07	11.0991439086065
7102	-1.99012929285126	7.15257103965528	-8.35820900568373	3.52717857682045e-09	2.48409738971922e-07	11.0697932517514
677813	-1.92534039479041	6.03292687553404	-8.35668308036093	3.54048020031343e-09	2.48409738971922e-07	11.066076543268
10439	1.74325400102957	6.33896075046354	8.35633473890745	3.54352389997948e-09	2.48409738971922e-07	11.0652280410141
27300	2.13079927971052	10.7265414276772	8.34875641851185	3.61040663204684e-09	2.5206532833127e-07	11.0467644384131
654319	-3.84289232640336	8.80896124223399	-8.3419548063139	3.67153219744979e-09	2.54796260302776e-07	11.0301865677742
8944	-2.29840581973923	6.33154983426683	-8.34035478296416	3.68606443236432e-09	2.54796260302776e-07	11.0262858507595
652965	-3.37562039400786	7.40748861826595	-8.33946069054414	3.69421061415308e-09	2.54796260302776e-07	11.024105980821
6097	-2.42928031616011	8.34673681142711	-8.3372115268189	3.7147844207715e-09	2.55186295250186e-07	11.0186218589425
25953	-2.31808991960092	8.14079625245208	-8.32858438781785	3.79479104613477e-09	2.59639603376541e-07	10.997580016625
6084	-4.31986079718281	12.192721632438	-8.32319323621722	3.84567914040223e-09	2.62073074488367e-07	10.9844257342774
8555	-1.86797294448273	7.79626139659364	-8.31889886493572	3.88671290650588e-09	2.63818350261044e-07	10.9739447602729
100126345	-2.38883029304697	6.02535079977203	-8.3154552920044	3.91993998775282e-09	2.64206893872836e-07	10.9655384712853
133	2.01428017608841	10.1081609813722	8.31483291028899	3.92597624364152e-09	2.64206893872836e-07	10.964018971321
619563	-3.54820800572853	7.19847488046475	-8.31215079756132	3.9520978920428e-09	2.64206893872836e-07	10.957470188649
3658	-2.85503009224289	9.16957750695712	-8.31193351027685	3.95422185509768e-09	2.64206893872836e-07	10.9569396064499
50846	-1.77535052605591	5.79908818746745	-8.30377413567219	4.03482861696243e-09	2.68543749000554e-07	10.9370110532323
54988	-2.6609926973975	8.77925725159313	-8.2935232281209	4.13848160281368e-09	2.74374914016e-07	10.9119613837674
1535	-4.12878207714477	7.34769486332103	-8.28971302526787	4.17769859849688e-09	2.75905538715402e-07	10.9026469544966
652966	-4.14052819106864	8.58061409510094	-8.28535775882003	4.22299089079579e-09	2.77824073796392e-07	10.8919976647779
7511	2.16652277202635	11.5666708244222	8.27453734644372	4.33770023234467e-09	2.84277250859216e-07	10.8655290459221
3267	-1.6077947847048	7.63471086688462	-8.26729448672863	4.41625654014538e-09	2.88320870683919e-07	10.8478029362318
55904	-2.02357366257205	9.92934597831644	-8.2639442988549	4.45308274562686e-09	2.89202163492878e-07	10.83960132808
80232	-2.57061305752684	7.10398570582888	-8.26299538372063	4.46357036902191e-09	2.89202163492878e-07	10.837278010708
140735	-2.19698268965149	11.3549029836271	-8.25045402712428	4.60457379227807e-09	2.97212206478929e-07	10.8065604591771
1184	-2.61300877976307	9.65080366355479	-8.24455387110373	4.67247496204429e-09	3.00461218893863e-07	10.7921018889531
677824	-2.81177956284188	12.1043288821889	-8.22642317979509	4.88759814040064e-09	3.13117476372858e-07	10.7476426338103
131474	1.97519402042703	11.511756084346	8.22388441754083	4.91851799059573e-09	3.13922575481866e-07	10.7414136743016
2500	-1.99432213113361	13.3641782591745	-8.21946938322948	4.97276565893645e-09	3.16205043108208e-07	10.7305791431701
3191	-3.61047785414072	7.83356788156477	-8.20138788540347	5.20138518508153e-09	3.28656316931621e-07	10.6861797255407
10332	-2.31847753447292	7.4918783756665	-8.20095351367788	5.20700741820925e-09	3.28656316931621e-07	10.6851125796765
1933	-1.53017034783422	10.7295965563285	-8.19212712262601	5.3226044316589e-09	3.34717458836491e-07	10.6634228069327
95	-3.87951084496278	10.7589830623545	-8.18559682834745	5.40981379030324e-09	3.3895554902248e-07	10.647368698273
6136	-4.08385986933131	10.8788159009474	-8.1723329664059	5.59146563050678e-09	3.48267195671035e-07	10.6147431935579
11144	2.23218641216177	11.7535994805764	8.17015801590283	5.62184106468697e-09	3.48267195671035e-07	10.6093911604841
3021	1.75974159665346	10.1323018088068	8.16980783426587	5.62674743537285e-09	3.48267195671035e-07	10.6085293881375
201158	-2.34339086355427	7.0248112705678	-8.16871061231028	5.64214886112506e-09	3.48267195671035e-07	10.6058290960803
692148	-2.730328648169	7.30045608283791	-8.16742618682185	5.66023270368592e-09	3.48267195671035e-07	10.6026678868604
8495	2.06611202932608	11.758420325447	8.16391332475763	5.70999424267558e-09	3.50069718713139e-07	10.5940209565602
6624	1.86551275817173	12.0107696402511	8.15570307994398	5.82804576053177e-09	3.56031152621057e-07	10.5738049650294
1943	-4.88972187377205	6.592672584866	-8.13781546958512	6.0939479105784e-09	3.70950103240013e-07	10.5297293631606
79612	-1.55242841079392	5.94073149458471	-8.12300918816465	6.32339671997938e-09	3.8355213083421e-07	10.4932139885028
677763	-2.40443897457871	9.24278602450933	-8.11780616692542	6.40610446805793e-09	3.87195819526964e-07	10.480375323714
4257	-3.48656809417515	10.4279307907139	-8.11421392468554	6.46385071917297e-09	3.8931044560371e-07	10.4715092192523
79846	2.33988488125782	7.68235532745594	8.10952179078063	6.54007916371502e-09	3.92519488053844e-07	10.4599258592764
384	1.97029584187952	7.61297747669041	8.10775687166763	6.56898898210559e-09	3.92876071814392e-07	10.4555680875952
677827	-2.91247815705863	11.8027638398962	-8.10532642755243	6.60901389394212e-09	3.93892622494355e-07	10.4495663867029
677796	-3.35433684780707	8.4904442904386	-8.10335424541934	6.64167496579082e-09	3.94464757950875e-07	10.4446957338408
26835	-4.18669312762287	12.9174589054879	-8.08102701954715	7.02312999575444e-09	4.1567695009474e-07	10.3895186733953
4712	-2.4758914822692	7.76755952983874	-8.07660383577093	7.10131422122101e-09	4.18855102599949e-07	10.3785798516539
503632	1.96636340261793	12.0994748215994	8.07450026210291	7.13880811969272e-09	4.19619631915271e-07	10.3733766668052
23167	2.13307191902162	11.7862785357194	8.07014872120601	7.21701213409361e-09	4.22763673129011e-07	10.3626112786049
51275	2.21811302497673	10.1719908147221	8.06695998786223	7.27487330843463e-09	4.24698661913906e-07	10.354720996926
220441	-2.22319049795245	8.70273627746354	-8.04726219294856	7.64294857404727e-09	4.44668827751968e-07	10.3059504402346
692223	-4.18710238573521	10.1013628667188	-8.04173895108403	7.74952923643868e-09	4.487667726076e-07	10.2922660128973
22909	-2.12640994769536	9.03724798325754	-8.04089972161631	7.76585587207539e-09	4.487667726076e-07	10.2901863785584
5898	2.52318600669565	11.0754937274886	8.02340562853886	8.11430065375247e-09	4.66012099567836e-07	10.2468143443882
214	-1.96456541455995	11.6935069263551	-8.02318612399093	8.1187726203575e-09	4.66012099567836e-07	10.2462698836149
51227	-2.20111561387316	8.07682640606648	-8.01719746079723	8.24175481081699e-09	4.71130907305776e-07	10.231413105691
100113393	-2.96661365101399	7.18080853058043	-8.01617030961728	8.26303842103086e-09	4.71130907305776e-07	10.22886445643
5681	-3.27367074943091	6.9562027689554	-8.00175688511558	8.56768395203719e-09	4.85453137389324e-07	10.1930860589471
2548	-2.05934377684397	9.29672888786287	-8.0016031808861	8.57099371479543e-09	4.85453137389324e-07	10.1927043720013
2764	2.21311051822894	10.2756580438695	7.98670213077175	8.89813682904985e-09	5.02318912412203e-07	10.1556864935202
2909	-2.27981429272258	7.03859132965811	-7.97959947644359	9.05852728302459e-09	5.09691148605709e-07	10.1380314778597
162514	2.07200725421666	6.31509779827265	7.97068975907206	9.26390314972710e-09	5.18407493169976e-07	10.115875290859
56994	-3.10457725792965	9.08529012391796	-7.9702546331463	9.27405395556928e-09	5.18407493169976e-07	10.1147929771826
22877	-3.55507137956244	8.18957047494217	-7.95413240961983	9.65827003753108e-09	5.38126087921723e-07	10.0746737424061
3174	-2.69501594047068	6.44153456106735	-7.92777326719066	1.03217714123401e-08	5.72214900550565e-07	10.0090072045186
9491	2.1809127433834	7.76744793608927	7.92718872285667	1.03370011265785e-08	5.72214900550565e-07	10.0075499438321
51324	-3.03273989338496	7.4373780932517	-7.89817517837703	1.1122453230873e-08	6.13708266174461e-07	9.93516356654362
79842	2.06628383568137	9.44203881697295	7.89273272149913	1.12764409380899e-08	6.20204251594943e-07	9.92157287143739
100188953	2.56843207506498	8.49397817686313	7.8914251906795	1.1313758793761e-08	6.20262321048981e-07	9.91830718120424
50	-3.66244806865845	7.97764710155257	-7.88768688107117	1.14211491826587e-08	6.24149382649769e-07	9.90896914861269
677809	-2.28748524066716	13.5083502321113	-7.86969659487715	1.19526823298174e-08	6.51116660036707e-07	9.86400528440103
645037	4.04959078803026	7.65797682087415	7.86551139719805	1.2079912902666e-08	6.55958445079687e-07	9.8535390218493
51604	-3.50470112402715	8.88889818873358	-7.86388392302149	1.2129760541444e-08	6.56580867282909e-07	9.84946845185851
26783	-2.20676466665321	13.0582243220098	-7.85499256710543	1.24058199839319e-08	6.69405523107743e-07	9.82722370328111
6637	2.61336363700639	11.5082378105249	7.85273207781135	1.24770198302978e-08	6.71130264771207e-07	9.82156668772143
84741	2.61011668656096	9.98041612553004	7.84996442534819	1.25647618199299e-08	6.7373119413762e-07	9.81463956349005
57464	1.74717717578302	13.5675779648183	7.84832679286282	1.2616975203043e-08	6.74416752650158e-07	9.81054028568136
574040	-3.12244486823802	9.32400462373667	-7.84520642238955	1.27170766942801e-08	6.77649834441309e-07	9.80272849691752
8227	-2.17287825341199	7.50422215364429	-7.84322749484117	1.27809800129095e-08	6.78939947580177e-07	9.7977736360956
25798	-2.43751682301032	7.58147886499896	-7.83096384709071	1.31843658717293e-08	6.98199932618979e-07	9.76705648452215
6856	-3.07232649067089	8.85915330299396	-7.82655675422144	1.33324784747261e-08	7.03864334290711e-07	9.75601315081063
79706	1.95301867264784	9.91355654514533	7.81774216484737	1.36338283987919e-08	7.17558876188724e-07	9.73391794969267
7498	-2.54556996718018	7.48922307126281	-7.80993801515799	1.39064276751089e-08	7.28524898643646e-07	9.71434721597554
83939	-1.75502801166481	11.9966423715207	-7.80934496719697	1.39273687142047e-08	7.28524898643646e-07	9.71285968834841
10921	-1.59701049598365	10.2923734226589	-7.80224770723275	1.41804883232286e-08	7.3847168352662e-07	9.6950542905152
728613	-2.20562696786749	5.94122456955934	-7.80156534105908	1.42050703604444e-08	7.3847168352662e-07	9.69334204849081
2934	-2.47261692424434	6.68229674186725	-7.80040303610107	1.42470421259155e-08	7.3847168352662e-07	9.69042537174751
8881	1.79015540067281	10.2666834408974	7.79539797692399	1.44292283358177e-08	7.45655440133417e-07	9.67786373902708
3364	-1.86379328444638	6.70456922143918	-7.79382723449936	1.44868923375655e-08	7.46380401909815e-07	9.67392084571154
3356	2.30913315872994	9.61124514889413	7.78654141131308	1.47574525333688e-08	7.58036713463281e-07	9.65562775188281
64795	-3.07443775489072	8.52234623369652	-7.77959690769748	1.50201333743252e-08	7.69219704694111e-07	9.63818528823883
949	-1.6720158869943	13.0421837694722	-7.7719231220088	1.53159493180591e-08	7.82027800254929e-07	9.61890389260548
85028	-2.08459810257593	6.12922652230514	-7.76572857926001	1.55590704405737e-08	7.9199684606017e-07	9.60333378113767
619505	-3.16736538926682	7.7724615363089	-7.7645997491097	1.56037963824775e-08	7.9199684606017e-07	9.60049591347212
49	-2.85126486636161	7.37144908285267	-7.76028171569984	1.57760963998416e-08	7.98373162483109e-07	9.58963891453629
27351	-2.47970582544299	9.30436054771439	-7.7571405518983	1.59026540925086e-08	8.02403829652977e-07	9.58173946450054
222484	-1.68318869300052	6.00625564117601	-7.75307101606496	1.60681564433811e-08	8.08370046953042e-07	9.57150345165994
677781	-2.45455143095237	9.41516787776796	-7.74755486374656	1.62952977893827e-08	8.17393163306134e-07	9.55762541509668
10155	-1.88630368842424	10.8032362944519	-7.73813183007376	1.66909143452528e-08	8.34789736478214e-07	9.53390909690395
6080	-3.61272062026562	9.65731237223972	-7.73554497299036	1.68012241846717e-08	8.37856966993615e-07	9.52739639416078
23370	2.09091071626632	11.0636355368697	7.73391107015589	1.68712803931993e-08	8.38904799783937e-07	9.52328242054215
41	1.89458910134947	6.12456100252761	7.72549228276551	1.72369978221847e-08	8.54605355792664e-07	9.50207951494211
158038	2.56344485162007	6.69279617018377	7.72295040419524	1.73489992387305e-08	8.57672346758629e-07	9.49567596082059
205428	-2.40348943643855	6.96414132254389	-7.71930631242193	1.75108622982119e-08	8.61926073443415e-07	9.48649425216378
677808	-2.44953859457253	13.1253179276648	-7.71874739107294	1.75358242360894e-08	8.61926073443415e-07	9.48508583591518
54822	-2.19331898099041	6.40147291921923	-7.7155495258462	1.76793428559274e-08	8.64684455248524e-07	9.47702682590213
84932	1.80479250135544	10.5579847971146	7.71524556915699	1.76930464388765e-08	8.64684455248524e-07	9.47626075027174
7171	-2.13074290902234	6.90539982351329	-7.71266057344744	1.78100268188475e-08	8.6792167731164e-07	9.46974519491501
84641	-3.16960336549722	8.77569374406719	-7.71112555100351	1.78798648684894e-08	8.68849683453156e-07	9.46587572481553
26806	-2.16493356470126	6.13862834330847	-7.70518307417812	1.81528686608354e-08	8.79617049415268e-07	9.45089316014904
553137	-2.78245807519289	7.31320408856066	-7.6971617088732	1.85281310985595e-08	8.95264639663445e-07	9.43066204837975
481	-2.11434796414906	8.81257785632772	-7.69060133698069	1.88409161873529e-08	9.07813722210343e-07	9.41410971389922
26973	-1.79986853973352	6.02458151145309	-7.6779124019032	1.94612572500729e-08	9.3417726161178e-07	9.38207904899819
1070	-1.62654506312507	5.93119681653254	-7.67718791737274	1.94972980061623e-08	9.3417726161178e-07	9.38024961806365
26223	2.98075276201225	7.5159797668396	7.67292356778756	1.971081840175e-08	9.41769689279144e-07	9.36948015649292
64132	2.85804929286653	9.44632761875856	7.66912195964372	1.99031775432209e-08	9.47328597576957e-07	9.3598773923423
677842	-2.94420834181541	6.10076715741032	-7.66843913631568	1.99379301448527e-08	9.47328597576957e-07	9.35815240462935
79875	-2.32037417021713	8.69833633817708	-7.66630763920086	2.00468119752047e-08	9.49863487079992e-07	9.35276731442705
123876	-3.26446120658601	10.7573757414537	-7.65938041990764	2.04048732836622e-08	9.64158446179672e-07	9.33526217679501
9779	-2.71293418288528	10.8480431166811	-7.65258724115758	2.07623367255253e-08	9.78346472975511e-07	9.31808987726083
29928	1.9129768419379	10.7682806471605	7.65074882428172	2.08601686418499e-08	9.80256001700119e-07	9.31344159024644
4893	-2.09173666528479	6.1090827856783	-7.64470777398735	2.11849654663088e-08	9.92791326852636e-07	9.29816428746089
4051	-2.20474350548182	9.33213228220934	-7.61032735053961	2.31340869996259e-08	1.08117092384864e-06	9.21113171192908
10611	-1.82308475244649	10.9966733820715	-7.60855622600731	2.32393108282884e-08	1.08312918724216e-06	9.20664416720552
6482	-2.01181869354266	9.75244387091594	-7.60677895183689	2.33453902106954e-08	1.08457938524263e-06	9.20214064595346
148738	-1.56110083888592	10.1564418106851	-7.60591323909867	2.3397240172729e-08	1.08457938524263e-06	9.19994683115405
5558	2.52054400986133	8.64367305175372	7.60376566140797	2.35263717421636e-08	1.08728321080377e-06	9.19450421923118
100190938	1.78358237559459	10.3194032389624	7.60283264131207	2.35826992813913e-08	1.08728321080377e-06	9.19213948397401
26834	-1.77807548474449	13.6750986274638	-7.59710751829372	2.39313529137957e-08	1.10039191287762e-06	9.17762680033869
8729	-2.75238607583357	7.19925058640566	-7.58922679184288	2.4419888730114e-08	1.11984503144397e-06	9.15764314791727
23063	-1.70117452719362	5.83000199748385	-7.58660231473924	2.45848287490462e-08	1.12439437366961e-06	9.1509863744721
130	-2.17211693083307	11.6205510251154	-7.58445945623238	2.4720341954371e-08	1.12757719767871e-06	9.14555054985598
79006	-4.68671441680511	7.67485545404805	-7.57162471922266	2.55480857052393e-08	1.16135477440889e-06	9.11298047154255
3781	-1.99233839054064	9.89362876512533	-7.57088486013541	2.55966530226338e-08	1.16135477440889e-06	9.11110234184961
27257	2.51167535476914	10.8330390850503	7.55833945920612	2.64346532971425e-08	1.19347544613193e-06	9.07924551478513
117195	1.98764598320806	6.60159098157553	7.55739747516313	2.64986924040584e-08	1.19347544613193e-06	9.0768527229497
2101	-2.55470277510973	8.3015766124988	-7.55710526267988	2.65185900459366e-08	1.19347544613193e-06	9.07611043356994
51133	-1.75672633326297	7.61424491644454	-7.55615066789479	2.65836974554963e-08	1.19347544613193e-06	9.07368546127423
10004	3.31904614589321	8.36250170601167	7.55222115470592	2.68534261645853e-08	1.20242893860008e-06	9.0637020645871
23352	-2.03572972760652	11.2378853948193	-7.54680886889159	2.72295058616778e-08	1.21608537275195e-06	9.04994836904723
4820	-2.51737082271553	8.98012145008767	-7.53817391303611	2.78406591641684e-08	1.24014186198724e-06	9.02799770617779
780854	-2.41702118088245	13.2454026381095	-7.52948688175382	2.84696026347368e-08	1.26486377420045e-06	9.00590534513993
